;Date	Time	Flow(CMS)
08/06/2016	23:05:25	-0.0283932110886709
08/06/2016	23:20:25	-0.02747584142124
08/06/2016	23:35:25	-0.0271781462364223
08/06/2016	23:50:25	-0.0269487868071596
08/07/2016	00:05:25	-0.0262404789929055
08/07/2016	00:20:25	-0.0256053919969795
08/07/2016	00:35:25	-0.0255619853450924
08/07/2016	00:50:25	-0.0250446011237192
08/07/2016	01:05:25	-0.0245859259316422
08/07/2016	01:20:25	-0.024720497551095
08/07/2016	01:35:25	-0.0243864166404884
08/07/2016	01:50:25	-0.0246115763753666
08/07/2016	02:05:25	-0.024879802622775
08/07/2016	02:20:25	-0.0241811719102016
08/07/2016	02:35:25	-0.0235310283929032
08/07/2016	02:50:25	-0.023927623436261
08/07/2016	03:05:25	-0.0243781846053312
08/07/2016	03:20:25	-0.0248644386304399
08/07/2016	03:35:25	-0.0244392799837686
08/07/2016	03:50:25	-0.0240652986531681
08/07/2016	04:05:25	-0.0242285260730792
08/07/2016	04:20:25	-0.0239618297232981
08/07/2016	04:35:25	-0.024210941751687
08/07/2016	04:50:25	-0.0240320287278006
08/07/2016	05:05:25	-0.023890263416268
08/07/2016	05:20:25	-0.0242515048745182
08/07/2016	05:35:25	-0.0241996729426979
08/07/2016	05:50:25	-0.0241997008352438
08/07/2016	06:05:25	-0.0242504618025064
08/07/2016	06:20:25	-0.0238938635000586
08/07/2016	06:35:25	-0.0240466308595644
08/07/2016	06:50:25	-0.0242617148679524
08/07/2016	07:05:25	-0.0240854684717888
08/07/2016	07:20:25	-0.0239665535809285
08/07/2016	07:35:25	-0.0234579211887244
08/07/2016	07:50:25	-0.023479621997654
08/07/2016	08:05:25	-0.0240419201490012
08/07/2016	08:20:25	-0.0242401606159939
08/07/2016	08:35:25	-0.0245322426653372
08/07/2016	08:50:25	-0.0249448526902298
08/07/2016	09:05:25	-0.0259588144788979
08/07/2016	09:20:25	-0.0262321468475073
08/07/2016	09:35:25	-0.0248070810670481
08/07/2016	09:50:25	-0.0229372500142208
08/07/2016	10:05:25	-0.0200062528229032
08/07/2016	10:20:25	-0.0154606662661946
08/07/2016	10:35:25	-0.0096189489949998
08/07/2016	10:50:25	-0.005163352124956
08/07/2016	11:05:25	-0.0047117852307508
08/07/2016	11:20:25	-0.0103616767444705
08/07/2016	11:35:25	-0.0222528263823753
08/07/2016	11:50:25	-0.0373141971607892
08/07/2016	12:05:25	-0.0514427090132721
08/07/2016	12:20:25	-0.0630346242038417
08/07/2016	12:35:25	-0.0722007924650361
08/07/2016	12:50:25	-0.0776603657541086
08/07/2016	13:05:25	-0.0814702583678299
08/07/2016	13:20:25	-0.0826694808532594
08/07/2016	13:35:25	-0.0818206217007226
08/07/2016	13:50:25	-0.0809303932069501
08/07/2016	14:05:25	-0.0787885564826438
08/07/2016	14:20:25	-0.0756694534150978
08/07/2016	14:35:25	-0.0725876164369502
08/07/2016	14:50:25	-0.070541447607305
08/07/2016	15:05:25	-0.0680530505218306
08/07/2016	15:20:25	-0.0644042239699121
08/07/2016	15:35:25	-0.061318615328912
08/07/2016	15:50:25	-0.0588627975741878
08/07/2016	16:05:25	-0.0562838187630792
08/07/2016	16:20:25	-0.0536447278601875
08/07/2016	16:35:25	-0.0510015374831586
08/07/2016	16:50:25	-0.0491631341714076
08/07/2016	17:05:25	-0.0473786008046744
08/07/2016	17:20:25	-0.0456645635584344
08/07/2016	17:35:25	-0.0440509750555425
08/07/2016	17:50:25	-0.0417847073303876
08/07/2016	18:05:25	-0.0396291000179388
08/07/2016	18:20:25	-0.0383286933790616
08/07/2016	18:35:25	-0.0371529286816238
08/07/2016	18:50:25	-0.0360832904817305
08/07/2016	19:05:25	-0.0351303272258065
08/07/2016	19:20:25	-0.0335698230302606
08/07/2016	19:35:25	-0.0328128281569904
08/07/2016	19:50:25	-0.0321424495436071
08/07/2016	20:05:25	-0.0308524949938255
08/07/2016	20:20:25	-0.0303141058191094
08/07/2016	20:35:25	-0.0298356466617889
08/07/2016	20:50:25	-0.0294050040440788
08/07/2016	21:05:25	-0.0290311149966737
08/07/2016	21:20:25	-0.0280450598368622
08/07/2016	21:35:25	-0.0277600996789136
08/07/2016	21:50:25	-0.0275189404862715
08/07/2016	22:05:25	-0.0273097126700587
08/07/2016	22:20:25	-0.0277755933884472
08/07/2016	22:35:25	-0.027651922035929
08/07/2016	22:50:25	-0.0269534020218182
08/07/2016	23:05:25	-0.0269194899770178
08/07/2016	23:20:25	-0.0269290362708701
08/07/2016	23:35:25	-0.0263597154400586
08/07/2016	23:50:25	-0.0258202631515021
08/08/2016	00:05:25	-0.0259109249470578
08/08/2016	00:20:25	-0.0266178278223754
08/08/2016	00:35:25	-0.0261839676830092
08/08/2016	00:50:25	-0.02519834621552
08/08/2016	01:05:25	-0.0253931018839003
08/08/2016	01:20:25	-0.0256280408553805
08/08/2016	01:35:25	-0.0253352610543711
08/08/2016	01:50:25	-0.0256321478777419
08/08/2016	02:05:25	-0.0259626197584742
08/08/2016	02:20:25	-0.0257716677017812
08/08/2016	02:35:25	-0.0256089218012023
08/08/2016	02:50:25	-0.0254729159214837
08/08/2016	03:05:25	-0.0253657999763758
08/08/2016	03:20:25	-0.025804330433871
08/08/2016	03:35:25	-0.0257521606635535
08/08/2016	03:50:25	-0.0262320125356394
08/08/2016	04:05:25	-0.026746175223695
08/08/2016	04:20:25	-0.0262525298801609
08/08/2016	04:35:25	-0.0257821982852706
08/08/2016	04:50:25	-0.0263267404322581
08/08/2016	05:05:25	-0.0269060333895436
08/08/2016	05:20:25	-0.0265189470447494
08/08/2016	05:35:25	-0.0266423324509971
08/08/2016	05:50:25	-0.0267842946203176
08/08/2016	06:05:25	-0.0264700371669089
08/08/2016	06:20:25	-0.0261777273492082
08/08/2016	06:35:25	-0.0263838238311275
08/08/2016	06:50:25	-0.0266153405517953
08/08/2016	07:05:25	-0.026881465696305
08/08/2016	07:20:25	-0.0267304628163738
08/08/2016	07:35:25	-0.0261791431744414
08/08/2016	07:50:25	-0.0257169730460411
08/08/2016	08:05:25	-0.0253728381981153
08/08/2016	08:20:25	-0.024709764873385
08/08/2016	08:35:25	-0.0232552040866569
08/08/2016	08:50:25	-0.019935307491729
08/08/2016	09:05:25	-0.014505775851441
08/08/2016	09:20:25	-0.0072901246913783
08/08/2016	09:35:25	0.000875532890823701
08/08/2016	09:50:25	0.0058271485540774
08/08/2016	10:05:25	0.0024899301673314
08/08/2016	10:20:25	-0.0097373475837353
08/08/2016	10:35:25	-0.0269018339643706
08/08/2016	10:50:25	-0.0448677975227859
08/08/2016	11:05:25	-0.0607513756113511
08/08/2016	11:20:25	-0.0732760030981809
08/08/2016	11:35:25	-0.0817231207524047
08/08/2016	11:50:25	-0.0867998274066885
08/08/2016	12:05:25	-0.0895606311744265
08/08/2016	12:20:25	-0.0892074331387098
08/08/2016	12:35:25	-0.0876044170851452
08/08/2016	12:50:25	-0.0859564371638561
08/08/2016	13:05:25	-0.0839137048980645
08/08/2016	13:20:25	-0.0810355383707576
08/08/2016	13:35:25	-0.077501360725387
08/08/2016	13:50:25	-0.074216610525396
08/08/2016	14:05:25	-0.0713160370131058
08/08/2016	14:20:25	-0.0681584258769579
08/08/2016	14:35:25	-0.0640804204405865
08/08/2016	14:50:25	-0.0606127424324312
08/08/2016	15:05:25	-0.0578360889720844
08/08/2016	15:20:25	-0.0550723433711143
08/08/2016	15:35:25	-0.0523556690045646
08/08/2016	15:50:25	-0.0497236033763556
08/08/2016	16:05:25	-0.0472001933190616
08/08/2016	16:20:25	-0.0448315765726118
08/08/2016	16:35:25	-0.0427371957186282
08/08/2016	16:50:25	-0.0409356244788563
08/08/2016	17:05:25	-0.0401434709561492
08/08/2016	17:20:25	-0.0387597997535484
08/08/2016	17:35:25	-0.0367758131707038
08/08/2016	17:50:25	-0.0357823294421028
08/08/2016	18:05:25	-0.0349869947919005
08/08/2016	18:20:25	-0.0343701117402639
08/08/2016	18:35:25	-0.0331288023441629
08/08/2016	18:50:25	-0.032003381035157
08/08/2016	19:05:25	-0.0317360696707625
08/08/2016	19:20:25	-0.0315257528278556
08/08/2016	19:35:25	-0.0313288342759507
08/08/2016	19:50:25	-0.0303651518792375
08/08/2016	20:05:25	-0.0293788423663946
08/08/2016	20:20:25	-0.0298471952383744
08/08/2016	20:35:25	-0.0302636506602639
08/08/2016	20:50:25	-0.0298825475312051
08/08/2016	21:05:25	-0.030153378524542
08/08/2016	21:20:25	-0.0303468961407625
08/08/2016	21:35:25	-0.0297525210201363
08/08/2016	21:50:25	-0.0298013912404992
08/08/2016	22:05:25	-0.0297974348808504
08/08/2016	22:20:25	-0.0297284411964465
08/08/2016	22:35:25	-0.0296120461519115
08/08/2016	22:50:25	-0.0294402911979179
08/08/2016	23:05:25	-0.0285674165868119
08/08/2016	23:20:25	-0.0276660091088801
08/08/2016	23:35:25	-0.0280695586065982
08/08/2016	23:50:25	-0.027791050061207
08/09/2016	00:05:25	-0.0274959885362641
08/09/2016	00:20:25	-0.027847146937566
08/09/2016	00:35:25	-0.0275834869397437
08/09/2016	00:50:25	-0.0273387578304553
08/09/2016	01:05:25	-0.0271234108155425
08/09/2016	01:20:25	-0.0263218711975384
08/09/2016	01:35:25	-0.0261634389140304
08/09/2016	01:50:25	-0.0260429903797947
08/09/2016	02:05:25	-0.0253455766502968
08/09/2016	02:20:25	-0.024675049433685
08/09/2016	02:35:25	-0.0246251592006745
08/09/2016	02:50:25	-0.0246278183626586
08/09/2016	03:05:25	-0.0246781459293689
08/09/2016	03:20:25	-0.0253427227382991
08/09/2016	03:35:25	-0.024938066155467
08/09/2016	03:50:25	-0.0245756963231824
08/09/2016	04:05:25	-0.0248140859912903
08/09/2016	04:20:25	-0.024552752759392
08/09/2016	04:35:25	-0.0243417664369405
08/09/2016	04:50:25	-0.0241710097148094
08/09/2016	05:05:25	-0.0240311958857193
08/09/2016	05:20:25	-0.0239216409825742
08/09/2016	05:35:25	-0.0243544602009091
08/09/2016	05:50:25	-0.0242939863861842
08/09/2016	06:05:25	-0.0242461805429648
08/09/2016	06:20:25	-0.0247300958229619
08/09/2016	06:35:25	-0.0247219375405217
08/09/2016	06:50:25	-0.0247333343780776
08/09/2016	07:05:25	-0.0247717149825513
08/09/2016	07:20:25	-0.0248355159785192
08/09/2016	07:35:25	-0.0244323006016472
08/09/2016	07:50:25	-0.0240457048850147
08/09/2016	08:05:25	-0.0241730043269204
08/09/2016	08:20:25	-0.0248196820162328
08/09/2016	08:35:25	-0.0250556904278592
08/09/2016	08:50:25	-0.0244269514849328
08/09/2016	09:05:25	-0.0243678332455348
08/09/2016	09:20:25	-0.0239692994605279
08/09/2016	09:35:25	-0.0227775188860939
08/09/2016	09:50:25	-0.0207498415609837
08/09/2016	10:05:25	-0.017296692206305
08/09/2016	10:20:25	-0.0116942649604574
08/09/2016	10:35:25	-0.0045255522320697
08/09/2016	10:50:25	0.0014360329463344
08/09/2016	11:05:25	0.0035847946511611
08/09/2016	11:20:25	-0.0024454131393346
08/09/2016	11:35:25	-0.0163359228308798
08/09/2016	11:50:25	-0.0324040450583918
08/09/2016	12:05:25	-0.048011349244905
08/09/2016	12:20:25	-0.0618033925322874
08/09/2016	12:35:25	-0.0710854948934243
08/09/2016	12:50:25	-0.0769654494094702
08/09/2016	13:05:25	-0.0808877676024926
08/09/2016	13:20:25	-0.0828571089746521
08/09/2016	13:35:25	-0.0826988050958642
08/09/2016	13:50:25	-0.0801041246628153
08/09/2016	14:05:25	-0.0778429331103673
08/09/2016	14:20:25	-0.0754147613358327
08/09/2016	14:35:25	-0.0722478803665689
08/09/2016	14:50:25	-0.0693257391623286
08/09/2016	15:05:25	-0.0659798447715694
08/09/2016	15:20:25	-0.062313422888563
08/09/2016	15:35:25	-0.0600331121633079
08/09/2016	15:50:25	-0.0584003342362477
08/09/2016	16:05:25	-0.0542611849958064
08/09/2016	16:20:25	-0.0508683975225058
08/09/2016	16:35:25	-0.0482769550724058
08/09/2016	16:50:25	-0.0464784257256892
08/09/2016	17:05:25	-0.0447436789965854
08/09/2016	17:20:25	-0.0415264165945059
08/09/2016	17:35:25	-0.0399469748633138
08/09/2016	17:50:25	-0.0384763392604406
08/09/2016	18:05:25	-0.0371002959549393
08/09/2016	18:20:25	-0.035091213196129
08/09/2016	18:35:25	-0.0331860515060451
08/09/2016	18:50:25	-0.0321359380241447
08/09/2016	19:05:25	-0.0311831533060704
08/09/2016	19:20:25	-0.0303360957333504
08/09/2016	19:35:25	-0.0288640515764
08/09/2016	19:50:25	-0.0282032356650733
08/09/2016	20:05:25	-0.0276468273176282
08/09/2016	20:20:25	-0.027168490130452
08/09/2016	20:35:25	-0.0267684113719355
08/09/2016	20:50:25	-0.0257488497141477
08/09/2016	21:05:25	-0.0254697633870321
08/09/2016	21:20:25	-0.0252534902180645
08/09/2016	21:35:25	-0.0250815146295823
08/09/2016	21:50:25	-0.0249557353755627
08/09/2016	22:05:25	-0.0242090852294135
08/09/2016	22:20:25	-0.0234988525546599
08/09/2016	22:35:25	-0.0234567801895876
08/09/2016	22:50:25	-0.0234437966226393
08/09/2016	23:05:25	-0.023444318888114
08/09/2016	23:20:25	-0.0234695311247823
08/09/2016	23:35:25	-0.0235016013818182
08/09/2016	23:50:25	-0.0235607078627663
08/10/2016	00:05:25	-0.023646710981072
08/10/2016	00:20:25	-0.0237693302662464
08/10/2016	00:35:25	-0.023328275255188
08/10/2016	00:50:25	-0.0234908484207025
08/10/2016	01:05:25	-0.0236700470439003
08/10/2016	01:20:25	-0.0232943588740714
08/10/2016	01:35:25	-0.0235081834270776
08/10/2016	01:50:25	-0.0237408328520235
08/10/2016	02:05:25	-0.0234357901138398
08/10/2016	02:20:25	-0.0237131827697426
08/10/2016	02:35:25	-0.024025773228651
08/10/2016	02:50:25	-0.0238149335982535
08/10/2016	03:05:25	-0.0236239423351094
08/10/2016	03:20:25	-0.0239846062835484
08/10/2016	03:35:25	-0.0238573095100673
08/10/2016	03:50:25	-0.023766483728707
08/10/2016	04:05:25	-0.024758057313783
08/10/2016	04:20:25	-0.0252886002721653
08/10/2016	04:35:25	-0.0253605005832385
08/10/2016	04:50:25	-0.0249780990146041
08/10/2016	05:05:25	-0.025128943070929
08/10/2016	05:20:25	-0.0258079499852467
08/10/2016	05:35:25	-0.0255334735622287
08/10/2016	05:50:25	-0.0252778163724617
08/10/2016	06:05:25	-0.0255147931682297
08/10/2016	06:20:25	-0.0257538270559531
08/10/2016	06:35:25	-0.0259964338061315
08/10/2016	06:50:25	-0.0257803239038253
08/10/2016	07:05:25	-0.0251096493721408
08/10/2016	07:20:25	-0.0249232584592688
08/10/2016	07:35:25	-0.0252242809966671
08/10/2016	07:50:25	-0.0250854481193548
08/10/2016	08:05:25	-0.0245153602018333
08/10/2016	08:20:25	-0.024455757071649
08/10/2016	08:35:25	-0.0244710805673314
08/10/2016	08:50:25	-0.0241289985192304
08/10/2016	09:05:25	-0.0234608890475769
08/10/2016	09:20:25	-0.0224871841713783
08/10/2016	09:35:25	-0.0207136430009484
08/10/2016	09:50:25	-0.0175521041024103
08/10/2016	10:05:25	-0.0122226462809091
08/10/2016	10:20:25	-0.0045475414270438
08/10/2016	10:35:25	0.003081467951449
08/10/2016	10:50:25	0.0073324275445747
08/10/2016	11:05:25	0.0032551790648155
08/10/2016	11:20:25	-0.0102628607743432
08/10/2016	11:35:25	-0.0286629776270381
08/10/2016	11:50:25	-0.0481888191780242
08/10/2016	12:05:25	-0.0652540142234055
08/10/2016	12:20:25	-0.077192371118827
08/10/2016	12:35:25	-0.0840741243289396
08/10/2016	12:50:25	-0.0883587214948677
08/10/2016	13:05:25	-0.0910864839812317
08/10/2016	13:20:25	-0.0913258345501827
08/10/2016	13:35:25	-0.0903421003390067
08/10/2016	13:50:25	-0.0886059979087976
08/10/2016	14:05:25	-0.0857063594329266
08/10/2016	14:20:25	-0.0819206555942088
08/10/2016	14:35:25	-0.0781978689835191
08/10/2016	14:50:25	-0.0747112115900591
08/10/2016	15:05:25	-0.0715782803432248
08/10/2016	15:20:25	-0.0674118585227859
08/10/2016	15:35:25	-0.0637889977045878
08/10/2016	15:50:25	-0.0608179567507829
08/10/2016	16:05:25	-0.0570744729821114
08/10/2016	16:20:25	-0.0540640948793424
08/10/2016	16:35:25	-0.0510955102885013
08/10/2016	16:50:25	-0.0482036164707625
08/10/2016	17:05:25	-0.0461317917165558
08/10/2016	17:20:25	-0.0441880281927073
08/10/2016	17:35:25	-0.0409739800733138
08/10/2016	17:50:25	-0.0388382443649884
08/10/2016	18:05:25	-0.0376764341746002
08/10/2016	18:20:25	-0.0358738480885924
08/10/2016	18:35:25	-0.0342459010975142
08/10/2016	18:50:25	-0.0320088352606092
08/10/2016	19:05:25	-0.0307300695412024
08/10/2016	19:20:25	-0.0304098478037872
08/10/2016	19:35:25	-0.0294662842893177
08/10/2016	19:50:25	-0.0286636356531672
08/10/2016	20:05:25	-0.0279956942162806
08/10/2016	20:20:25	-0.0281953107172169
08/10/2016	20:35:25	-0.0284846719753372
08/10/2016	20:50:25	-0.028082736148739
08/10/2016	21:05:25	-0.0277179028829043
08/10/2016	21:20:25	-0.0281010418691202
08/10/2016	21:35:25	-0.0284862423815901
08/10/2016	21:50:25	-0.0288422320354122
08/10/2016	22:05:25	-0.0291727650974487
08/10/2016	22:20:25	-0.0287572378624032
08/10/2016	22:35:25	-0.0289915106379375
