;Date	Time	Flow(CMS)
08/08/2016	22:10:26	-0.000111394194788563
08/08/2016	22:25:26	-0.000103472659561492
08/08/2016	22:40:26	-8.96359475354838e-05
08/08/2016	22:55:26	-6.97960817070382e-05
08/08/2016	23:10:26	-5.9861244421028e-05
08/08/2016	23:25:26	-5.19078979190046e-05
08/08/2016	23:40:26	-4.57390674026394e-05
08/08/2016	23:55:26	-3.33259734416295e-05
08/09/2016	00:10:26	-2.20717603515696e-05
08/09/2016	00:25:26	-1.93986467076249e-05
08/09/2016	00:40:26	-1.72954782785557e-05
08/09/2016	00:55:26	-1.53262927595071e-05
08/09/2016	01:10:26	-5.6894687923753e-06
08/09/2016	01:25:26	4.1736263360539e-06
08/09/2016	01:40:26	-5.09902383744301e-07
08/09/2016	01:55:26	-4.6744566026394e-06
08/09/2016	02:10:26	-8.6342531205135e-07
08/09/2016	02:25:26	-3.57173524542002e-06
08/09/2016	02:40:26	-5.50691140762467e-06
08/09/2016	02:55:26	4.3683979863696e-07
08/09/2016	03:10:26	-5.18624049922092e-08
08/09/2016	03:25:26	-1.22988085043799e-08
08/09/2016	03:40:26	6.7763803553541e-07
08/09/2016	03:55:26	1.84158848088502e-06
08/09/2016	04:10:26	3.5591380208212e-06
08/09/2016	04:25:26	1.22878841318805e-05
08/09/2016	04:40:26	2.13019589111989e-05
08/09/2016	04:55:26	1.72664639340175e-05
08/09/2016	05:10:26	2.00515493879301e-05
08/09/2016	05:25:26	2.3002164637359e-05
08/09/2016	05:40:26	1.949058062434e-05
08/09/2016	05:55:26	2.21271806025626e-05
08/09/2016	06:10:26	2.45744716954468e-05
08/09/2016	06:25:26	2.67279418445746e-05
08/09/2016	06:40:26	3.4743338024616e-05
08/09/2016	06:55:26	3.63276608596959e-05
08/09/2016	07:10:26	3.75321462020525e-05
08/09/2016	07:25:26	4.45062834970317e-05
08/09/2016	07:40:26	5.12115556631502e-05
08/09/2016	07:55:26	5.17104579932551e-05
08/09/2016	08:10:26	5.16838663734142e-05
08/09/2016	08:25:26	5.11805907063114e-05
08/09/2016	08:40:26	4.45348226170089e-05
08/09/2016	08:55:26	4.85813884453305e-05
08/09/2016	09:10:26	5.22050867681758e-05
08/09/2016	09:25:26	4.98211900870966e-05
08/09/2016	09:40:26	5.24345224060804e-05
08/09/2016	09:55:26	5.45443856305949e-05
08/09/2016	10:10:26	5.62519528519061e-05
08/09/2016	10:25:26	5.76500911428066e-05
08/09/2016	10:40:26	5.8745640174258e-05
08/09/2016	10:55:26	5.4417447990909e-05
08/09/2016	11:10:26	5.50221861381582e-05
08/09/2016	11:25:26	5.55002445703522e-05
08/09/2016	11:40:26	5.06610917703813e-05
08/09/2016	11:55:26	5.07426745947834e-05
08/09/2016	12:10:26	5.0628706219224e-05
08/09/2016	12:25:26	5.02449001744868e-05
08/09/2016	12:40:26	4.96068902148078e-05
08/09/2016	12:55:26	5.36390439835282e-05
08/09/2016	13:10:26	5.75050011498534e-05
08/09/2016	13:25:26	5.62320067307959e-05
08/09/2016	13:40:26	4.97652298376718e-05
08/09/2016	13:55:26	4.74051457214076e-05
08/09/2016	14:10:26	5.36925351506722e-05
08/09/2016	14:25:26	5.42837175446518e-05
08/09/2016	14:40:26	5.82690553947213e-05
08/09/2016	14:55:26	7.01868611390611e-05
08/09/2016	15:10:26	9.0463634390163e-05
08/09/2016	15:25:26	0.00012499512793695
08/09/2016	15:40:26	0.000181019400395426
08/09/2016	15:55:26	0.000252706527679303
08/09/2016	16:10:26	0.000312322379463344
08/09/2016	16:25:26	0.000333809996511611
08/09/2016	16:40:26	0.000273507918606654
08/09/2016	16:55:26	0.000134602821691202
08/09/2016	17:10:26	-2.6078400583918e-05
08/09/2016	17:25:26	-0.00018215144244905
08/09/2016	17:40:26	-0.000320071875322874
08/09/2016	17:55:26	-0.000412892898934243
08/09/2016	18:10:26	-0.000471692444094702
08/09/2016	18:25:26	-0.000510915626024926
08/09/2016	18:40:26	-0.000530609039746521
08/09/2016	18:55:26	-0.000529026000958642
08/09/2016	19:10:26	-0.000503079196628153
08/09/2016	19:25:26	-0.000480467281103673
08/09/2016	19:40:26	-0.000456185563358327
08/09/2016	19:55:26	-0.000424516753665689
08/09/2016	20:10:26	-0.000395295341623286
08/09/2016	20:25:26	-0.000361836397715694
08/09/2016	20:40:26	-0.00032517217888563
08/09/2016	20:55:26	-0.000302369071633079
08/09/2016	21:10:26	-0.000286041292362477
08/09/2016	21:25:26	-0.000244649799958064
08/09/2016	21:40:26	-0.000210721925225058
08/09/2016	21:55:26	-0.000184807500724058
08/09/2016	22:10:26	-0.000166822207256892
08/09/2016	22:25:26	-0.000149474739965854
08/09/2016	22:40:26	-0.000117302115945059
08/09/2016	22:55:26	-0.000101507698633138
08/09/2016	23:10:26	-8.68013426044064e-05
08/09/2016	23:25:26	-7.30409095493935e-05
08/09/2016	23:40:26	-5.29500819612904e-05
08/09/2016	23:55:26	-3.38984650604514e-05
08/10/2016	00:10:26	-2.33973302414473e-05
08/10/2016	00:25:26	-1.3869483060704e-05
08/10/2016	00:40:26	-5.39890733350431e-06
08/10/2016	00:55:26	9.32153423599969e-06
08/10/2016	01:10:26	1.59296933492669e-05
08/10/2016	01:25:26	2.1493776823718e-05
08/10/2016	01:40:26	2.62771486954796e-05
08/10/2016	01:55:26	3.02779362806453e-05
08/10/2016	02:10:26	4.04735528585232e-05
