;DateTime,Heat [Watts/m]
08/08/2016 16:53:45,28524984.325891
08/08/2016 17:08:45,27611326.3506493
08/08/2016 17:23:45,26740523.8434947
08/08/2016 17:38:45,26058307.3859103
08/08/2016 17:53:45,25707953.4980829
08/08/2016 18:08:45,25346216.985386
08/08/2016 18:23:45,25194411.9627526
08/08/2016 18:38:45,25222597.3090827
08/08/2016 18:53:45,25108545.2558996
08/08/2016 19:08:45,25297803.4891141
08/08/2016 19:23:45,25907338.5619981
08/08/2016 19:38:45,26704873.1774973
08/08/2016 19:53:45,27639662.2666613
08/08/2016 20:08:45,28776711.836916
08/08/2016 20:23:45,29564269.4968912
08/08/2016 20:38:45,29583439.8443716
08/08/2016 20:53:45,28440122.4812971
08/08/2016 21:08:45,26655723.586862
08/08/2016 21:23:45,24239364.4230387
08/08/2016 21:38:45,22396065.2351469
08/08/2016 21:53:45,20579340.1660481
08/08/2016 22:08:45,18924309.7135899
08/08/2016 22:23:45,17445700.4885749
08/08/2016 22:38:45,16104948.5577406
08/08/2016 22:53:45,14947352.8477954
08/08/2016 23:08:45,13972757.857706
08/08/2016 23:23:45,13009568.6740511
08/08/2016 23:38:45,12246328.9614833
08/08/2016 23:53:45,11527621.2289378
08/09/2016 00:08:45,11012886.412211
08/09/2016 00:23:45,10416351.2538963
08/09/2016 00:38:45,9979551.58131841
08/09/2016 00:53:45,9512707.25609561
08/09/2016 01:08:45,9138023.62518061
08/09/2016 01:23:45,8779996.11967586
08/09/2016 01:38:45,8483373.37832609
08/09/2016 01:53:45,8183208.64776669
08/09/2016 02:08:45,7973139.89097584
08/09/2016 02:23:45,7685880.04088598
08/09/2016 02:38:45,7499490.22930335
08/09/2016 02:53:45,7307323.39629555
08/09/2016 03:08:45,7128986.7764397
08/09/2016 03:23:45,6951888.68722811
08/09/2016 03:38:45,6850566.67828206
08/09/2016 03:53:45,6697021.2403545
08/09/2016 04:08:45,6598089.62846235
08/09/2016 04:23:45,6518945.71021817
08/09/2016 04:38:45,6423571.58288138
08/09/2016 04:53:45,6343623.41505476
08/09/2016 05:08:45,6255156.78374804
08/09/2016 05:23:45,6177670.18186419
08/09/2016 05:38:45,6150787.8138946
08/09/2016 05:53:45,6100208.26283198
08/09/2016 06:08:45,6034576.01182669
08/09/2016 06:23:45,6023305.27326234
08/09/2016 06:38:45,6030780.88626086
08/09/2016 06:53:45,5965516.13549103
08/09/2016 07:08:45,5965516.13549103
08/09/2016 07:23:45,5873816.59912793
08/09/2016 07:38:45,5876741.24279278
08/09/2016 07:53:45,5828109.16872415
08/09/2016 08:08:45,5826963.06164656
08/09/2016 08:23:45,5841882.47419039
08/09/2016 08:38:45,5853724.75789705
08/09/2016 08:53:45,5869296.89473967
08/09/2016 09:08:45,5891116.535585
08/09/2016 09:23:45,5921608.08497144
08/09/2016 09:38:45,5897270.51900542
08/09/2016 09:53:45,5979793.79389234
08/09/2016 10:08:45,6093164.87399097
08/09/2016 10:23:45,6312912.46254268
08/09/2016 10:38:45,6649448.33487492
08/09/2016 10:53:45,7092862.60031016
08/09/2016 11:08:45,7656959.96638699
08/09/2016 11:23:45,8582930.9747611
08/09/2016 11:38:45,10373968.0551
08/09/2016 11:53:45,14263627.5681983
08/09/2016 12:08:45,21754210.7172151
08/09/2016 12:23:45,33473636.6265655
08/09/2016 12:38:45,48245546.0971004
08/09/2016 12:53:45,63215991.8079475
08/09/2016 13:08:45,75956594.1871669
08/09/2016 13:23:45,86304413.5034987
08/09/2016 13:38:45,94314182.6091739
08/09/2016 13:53:45,100202644.366939
08/09/2016 14:08:45,102209866.203323
08/09/2016 14:23:45,98120324.9544551
08/09/2016 14:38:45,89409800.0919755
08/09/2016 14:53:45,79488622.4948852
08/09/2016 15:08:45,69848027.2137557
08/09/2016 15:23:45,61127965.1716582
08/09/2016 15:38:45,53403447.5547115
08/09/2016 15:53:45,47308473.9762035
08/09/2016 16:08:45,42573476.1570807
08/09/2016 16:23:45,37746991.3483728
08/09/2016 16:38:45,34034214.903548
08/09/2016 16:53:45,30567106.3411519
08/09/2016 17:08:45,28106016.6372964
08/09/2016 17:23:45,26153817.9472242
08/09/2016 17:38:45,24587189.5447528
08/09/2016 17:53:45,23133833.4859608
08/09/2016 18:08:45,22215877.4051757
08/09/2016 18:23:45,21463214.4294326
08/09/2016 18:38:45,20819831.7773013
08/09/2016 18:53:45,20190102.2929785
08/09/2016 19:08:45,19809502.3186544
08/09/2016 19:23:45,19454159.7654428
08/09/2016 19:38:45,19272452.839262
08/09/2016 19:53:45,19112343.4082691
08/09/2016 20:08:45,19011267.1307898
08/09/2016 20:23:45,18837636.4317915
08/09/2016 20:38:45,18613733.7540074
08/09/2016 20:53:45,17540682.155394
08/09/2016 21:08:45,16616545.0882864
08/09/2016 21:23:45,15843726.0999749
08/09/2016 21:38:45,15006408.6282089
08/09/2016 21:53:45,14167245.9729946
08/09/2016 22:08:45,13352987.3517262
08/09/2016 22:23:45,12693509.2837853
08/09/2016 22:38:45,12071324.800232
08/09/2016 22:53:45,11445765.3509337
08/09/2016 23:08:45,10936695.1115302
08/09/2016 23:23:45,10479650.8382952
08/09/2016 23:38:45,10007996.2366696
08/09/2016 23:53:45,9582100.21380139
08/10/2016 00:08:45,9253540.33072109
08/10/2016 00:23:45,8916257.11649212
08/10/2016 00:38:45,8617899.58205327
08/10/2016 00:53:45,8362445.91745332
08/10/2016 01:08:45,8093646.50922824
08/10/2016 01:23:45,7894641.42930191
08/10/2016 01:38:45,7704815.49051778
08/10/2016 01:53:45,7495336.10537319
08/10/2016 02:08:45,7393606.69224821
08/10/2016 02:23:45,7021469.09747936
08/10/2016 02:38:45,6858594.36439549
08/10/2016 02:53:45,6780392.50832204
