;Date	Time 	Flow (CMS)
8/3/2016	12:50	7.673865537
8/3/2016	12:55	7.673865537
8/3/2016	13:00	7.673865537
8/3/2016	13:05	7.673865537
8/3/2016	13:10	7.673865537
8/3/2016	13:15	7.673865537
8/3/2016	13:20	7.673865537
8/3/2016	13:25	7.673865537
8/3/2016	13:30	7.588914996
8/3/2016	13:35	7.588914996
8/3/2016	13:40	7.588914996
8/3/2016	13:45	7.588914996
8/3/2016	13:50	7.588914996
8/3/2016	13:55	7.588914996
8/3/2016	14:00	7.673865537
8/3/2016	14:05	7.673865537
8/3/2016	14:10	7.730499231
8/3/2016	14:15	7.815449772
8/3/2016	14:20	7.900400313
8/3/2016	14:25	8.098618242
8/3/2016	14:30	8.353469865
8/3/2016	14:35	8.693272029
8/3/2016	14:40	9.174658428
8/3/2016	14:45	9.825945909
8/3/2016	14:50	10.8453524
8/3/2016	14:55	12.14792736
8/3/2016	15:00	13.87525503
8/3/2016	15:05	15.91406801
8/3/2016	15:10	18.23604947
8/3/2016	15:15	21.43585318
8/3/2016	15:20	24.74892428
8/3/2016	15:25	28.88318394
8/3/2016	15:30	32.56437405
8/3/2016	15:35	36.8119011
8/3/2016	15:40	41.05942815
8/3/2016	15:45	45.3069552
8/3/2016	15:50	49.83765072
8/3/2016	15:55	52.95250389
8/3/2016	16:00	56.06735706
8/3/2016	16:05	59.18221023
8/3/2016	16:10	61.73072646
8/3/2016	16:15	63.71290575
8/3/2016	16:20	64.84557963
8/3/2016	16:25	65.41191657
8/3/2016	16:30	64.84557963
8/3/2016	16:35	63.99607422
8/3/2016	16:40	62.58023187
8/3/2016	16:45	60.59805258
8/3/2016	16:50	58.61587329
8/3/2016	16:55	56.633694
8/3/2016	17:00	54.08517777
8/3/2016	17:05	51.81983001
8/3/2016	17:10	49.55448225
8/3/2016	17:15	47.28913449
8/3/2016	17:20	45.02378673
8/3/2016	17:25	42.75843897
8/3/2016	17:30	40.77625968
8/3/2016	17:35	39.07724886
8/3/2016	17:40	37.09506957
8/3/2016	17:45	35.67922722
8/3/2016	17:50	33.9802164
8/3/2016	17:55	32.56437405
8/3/2016	18:00	31.43170017
8/3/2016	18:05	30.01585782
8/3/2016	18:10	28.88318394
8/3/2016	18:15	27.43902474
8/3/2016	18:20	26.33466771
8/3/2016	18:25	25.08872644
8/3/2016	18:30	24.23922103
8/3/2016	18:35	23.21981454
8/3/2016	18:40	22.2287249
8/3/2016	18:45	21.43585318
8/3/2016	18:50	20.47308038
8/3/2016	18:55	19.70852551
8/3/2016	19:00	18.97228749
8/3/2016	19:05	18.3776337
8/3/2016	19:10	17.66971253
8/3/2016	19:15	17.13169244
8/3/2016	19:20	16.42377126
8/3/2016	19:25	15.91406801
8/3/2016	19:30	15.37604792
8/3/2016	19:35	15.00792891
8/3/2016	19:40	14.49822566
8/3/2016	19:45	13.98852242
8/3/2016	19:50	13.64872025
8/3/2016	19:55	13.28060124
8/3/2016	20:00	12.82753169
8/3/2016	20:05	12.45941268
